,,,,,,,,,,,,,,,,,,
Index,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Origin Channel,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
8727,CA-2018-103870,27/12/2018,Standard Class,SP-20860,Sung Pak,Sales,United States,Murfreesboro,Tennessee,37130,South,Special Projects Muesil,Gluten Free,TEC-AC-10002370,4.728,3,0.2,0.7092
8731,CA-2018-103870,27/12/2018,Standard Class,SP-20860,Sung Pak,Sales,United States,Murfreesboro,Tennessee,37130,South,Special Projects Muesil,Gluten Free,TEC-AC-10004227,72.744,7,0.2,-12.7302
8735,CA-2020-116988,27/6/2020,Second Class,PW-19030,Pauline Webber,Sales,United States,Seattle,Washington,98105,West,Special Projects Muesil,Gluten Free,TEC-AC-10003832,1287.45,5,0,244.6155
8744,US-2018-144771,2/10/2018,First Class,CK-12205,Chloris Kastensmidt,Email,United States,Hillsboro,Oregon,97123,West,Special Projects Muesil,Gluten Free,TEC-AC-10002323,53.04,3,0.2,-4.641
8769,CA-2018-151722,5/10/2018,Standard Class,IL-15100,Ivan Liston,Email,United States,Columbus,Ohio,43229,East,Special Projects Muesil,Gluten Free,TEC-AC-10000892,288,4,0.2,57.6
8788,CA-2020-145765,28/5/2020,Standard Class,CM-11815,Candace McMahon,Sales,United States,Phoenix,Arizona,85023,West,Special Projects Muesil,Gluten Free,TEC-AC-10000844,271.968,4,0.2,54.3936
8804,CA-2017-157644,31/12/2017,First Class,AH-10030,Aaron Hawkins,Sales,United States,New York City,New York,10035,East,Special Projects Muesil,Gluten Free,TEC-AC-10003614,34.77,3,0,11.4741
8841,CA-2017-153808,6/4/2017,Second Class,FH-14275,Frank Hawley,Sales,United States,Los Angeles,California,90004,West,Special Projects Muesil,Gluten Free,TEC-AC-10004171,299.97,3,0,131.9868
8842,US-2019-112396,9/2/2019,Standard Class,JR-16210,Justin Ritter,Sales,United States,San Francisco,California,94110,West,Special Projects Muesil,Gluten Free,TEC-AC-10003628,89.97,3,0,39.5868
8843,US-2019-112396,9/2/2019,Standard Class,JR-16210,Justin Ritter,Sales,United States,San Francisco,California,94110,West,Special Projects Muesil,Gluten Free,TEC-AC-10004761,31.86,2,0,11.151
8855,US-2018-115343,22/9/2018,First Class,FO-14305,Frank Olsen,Email,United States,Philadelphia,Pennsylvania,19143,East,Special Projects Muesil,Gluten Free,TEC-AC-10003832,617.976,3,0.2,-7.7247
8857,CA-2020-135909,13/10/2020,Standard Class,JW-15220,Jane Waco,Sales,United States,Sacramento,California,95823,West,Special Projects Muesil,Gluten Free,TEC-AC-10002335,209.94,6,0,39.8886
8881,US-2018-107944,23/3/2018,First Class,AM-10360,Alice McCarthy,Sales,United States,Los Angeles,California,90008,West,Special Projects Muesil,Gluten Free,TEC-AC-10000736,239.97,3,0,86.3892
8882,CA-2019-135594,30/6/2019,Second Class,AH-10120,Adrian Hane,Facebook,United States,Aurora,Illinois,60505,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003038,50.12,7,0.2,-0.6265
8906,US-2019-126431,1/7/2019,First Class,SU-20665,Stephanie Ulpright,Facebook,United States,New York City,New York,10009,East,Special Projects Muesil,Gluten Free,TEC-AC-10001635,30.84,3,0,6.168
8911,CA-2020-102610,4/11/2020,Standard Class,CA-12265,Christina Anderson,Email,United States,Chattanooga,Tennessee,37421,South,Special Projects Muesil,Gluten Free,TEC-AC-10000303,95.976,3,0.2,15.5961
8921,CA-2017-132983,28/4/2017,Standard Class,DS-13180,David Smith,Sales,United States,Jamestown,New York,14701,East,Special Projects Muesil,Gluten Free,TEC-AC-10000736,159.98,2,0,57.5928
8933,CA-2020-143252,18/12/2020,Standard Class,HE-14800,Harold Engle,Sales,United States,Milwaukee,Wisconsin,53209,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002331,29.34,3,0,10.8558
8936,CA-2020-130036,27/8/2020,First Class,BP-11185,Ben Peterman,Sales,United States,Philadelphia,Pennsylvania,19120,East,Special Projects Muesil,Gluten Free,TEC-AC-10001908,1119.888,14,0.2,209.979
8951,CA-2020-150910,22/12/2020,Standard Class,JL-15130,Jack Lebron,Email,United States,Jackson,Tennessee,38301,South,Special Projects Muesil,Gluten Free,TEC-AC-10001013,46.864,2,0.2,7.6154
8964,CA-2019-157280,5/11/2019,First Class,LW-17125,Liz Willingham,Email,United States,Virginia Beach,Virginia,23464,South,Special Projects Muesil,Gluten Free,TEC-AC-10000057,89.97,3,0,18.8937
8967,CA-2019-134180,3/11/2019,Standard Class,JP-16135,Julie Prescott,Facebook,United States,Philadelphia,Pennsylvania,19120,East,Special Projects Muesil,Gluten Free,TEC-AC-10000892,72,1,0.2,14.4
8973,US-2017-149034,19/11/2017,First Class,RD-19900,Ruben Dartt,Email,United States,Philadelphia,Pennsylvania,19120,East,Special Projects Muesil,Gluten Free,TEC-AC-10003023,47.496,1,0.2,-1.1874
8992,US-2020-139577,1/10/2020,Standard Class,TN-21040,Tanja Norvell,Facebook,United States,San Francisco,California,94110,West,Special Projects Muesil,Gluten Free,TEC-AC-10004708,104.75,5,0,21.9975
8993,CA-2020-159100,16/10/2020,Standard Class,VP-21760,Victoria Pisteka,Sales,United States,Columbia,Tennessee,38401,South,Special Projects Muesil,Gluten Free,TEC-AC-10003499,18.528,2,0.2,4.4004
9002,CA-2017-103807,2/12/2017,Standard Class,EM-13825,Elizabeth Moffitt,Sales,United States,Sandy Springs,Georgia,30328,South,Special Projects Muesil,Gluten Free,TEC-AC-10000199,5.95,1,0,0.833
9004,CA-2018-102855,5/4/2018,First Class,JF-15415,Jennifer Ferguson,Email,United States,Spokane,Washington,99207,West,Special Projects Muesil,Gluten Free,TEC-AC-10001767,239.94,6,0,26.3934
9012,CA-2018-137071,20/12/2018,First Class,ED-13885,Emily Ducich,Facebook,United States,Houston,Texas,77036,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004353,100.8,2,0.2,21.42
9020,CA-2017-100706,16/12/2017,Second Class,LE-16810,Laurel Elliston,Email,United States,Springfield,Virginia,22153,South,Special Projects Muesil,Gluten Free,TEC-AC-10001314,99.98,2,0,7.9984
9025,CA-2019-102127,26/6/2019,Standard Class,VP-21760,Victoria Pisteka,Sales,United States,New York City,New York,10035,East,Special Projects Muesil,Gluten Free,TEC-AC-10002018,20.97,3,0,9.0171
9026,CA-2019-102127,26/6/2019,Standard Class,VP-21760,Victoria Pisteka,Sales,United States,New York City,New York,10035,East,Special Projects Muesil,Gluten Free,TEC-AC-10000397,139.96,4,0,9.7972
9036,CA-2018-148873,1/10/2018,Standard Class,EM-13960,Eric Murdock,Email,United States,Quincy,Illinois,62301,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003657,108.768,4,0.2,2.7192
9044,CA-2019-168830,7/11/2019,Standard Class,ML-17395,Marina Lichtenstein,Sales,United States,San Francisco,California,94122,West,Special Projects Muesil,Gluten Free,TEC-AC-10003911,479.97,3,0,163.1898
9046,CA-2020-137463,16/12/2020,Second Class,KM-16225,Kalyca Meade,Sales,United States,Sunnyvale,California,94086,West,Special Projects Muesil,Gluten Free,TEC-AC-10000358,189.95,5,0,45.588
9047,CA-2020-137463,16/12/2020,Second Class,KM-16225,Kalyca Meade,Sales,United States,Sunnyvale,California,94086,West,Special Projects Muesil,Gluten Free,TEC-AC-10000057,149.95,5,0,31.4895
9056,CA-2018-128993,12/9/2018,Second Class,CC-12670,Craig Carreira,Email,United States,Seattle,Washington,98103,West,Special Projects Muesil,Gluten Free,TEC-AC-10004209,21.98,2,0,8.5722
9067,CA-2020-152968,26/5/2020,Standard Class,BM-11785,Bryan Mills,Email,United States,Harrisonburg,Virginia,22801,South,Special Projects Muesil,Gluten Free,TEC-AC-10000521,23.08,2,0,6.924
9074,CA-2019-142524,4/9/2019,Standard Class,MB-18085,Mick Brown,Email,United States,Springfield,Missouri,65807,Central,Special Projects Muesil,Gluten Free,TEC-AC-10000109,279.95,5,0,67.188
9078,US-2017-124625,3/11/2017,Standard Class,SP-20650,Stephanie Phelps,Sales,United States,Omaha,Nebraska,68104,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003280,89.97,3,0,18.8937
9101,CA-2020-152933,12/10/2020,Standard Class,MG-17650,Matthew Grinstein,Facebook,United States,Dallas,Texas,75081,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003033,791.88,3,0.2,128.6805
9110,CA-2018-132941,25/5/2018,First Class,MM-18280,Muhammed MacIntyre,Sales,United States,Haltom City,Texas,76117,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003095,207.984,2,0.2,36.3972
9112,CA-2017-132010,13/10/2017,First Class,MA-17995,Michelle Arnett,Facebook,United States,Richmond,Virginia,23223,South,Special Projects Muesil,Gluten Free,TEC-AC-10001542,22.96,2,0,4.3624
9140,CA-2017-106971,2/9/2017,Standard Class,BM-11785,Bryan Mills,Email,United States,Buffalo Grove,Illinois,60089,Central,Special Projects Muesil,Gluten Free,TEC-AC-10000844,475.944,7,0.2,95.1888
9141,CA-2020-123029,30/9/2020,Second Class,BT-11530,Bradley Talbott,Facebook,United States,Los Angeles,California,90049,West,Special Projects Muesil,Gluten Free,TEC-AC-10002402,159.98,2,0,47.994
9147,US-2019-165505,23/1/2019,Standard Class,CB-12535,Claudia Bergmann,Sales,United States,Burlington,Vermont,,East,Special Projects Muesil,Gluten Free,TEC-AC-10002926,99.98,2,0,42.9914
9153,US-2018-106873,24/9/2018,Second Class,KM-16720,Kunst Miller,Email,United States,Avondale,Arizona,85323,West,Special Projects Muesil,Gluten Free,TEC-AC-10002345,23.2,2,0.2,1.45
9159,CA-2017-134215,4/8/2017,Standard Class,ML-17395,Marina Lichtenstein,Sales,United States,Bangor,Maine,4401,East,Special Projects Muesil,Gluten Free,TEC-AC-10002473,255.42,9,0,104.7222
9164,CA-2018-164007,8/6/2018,Standard Class,MG-17695,Maureen Gnade,Email,United States,Chicago,Illinois,60610,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003433,2.376,3,0.2,0.7425
9183,CA-2020-156776,7/8/2020,Standard Class,JL-15505,Jeremy Lonsdale,Email,United States,Westminster,California,92683,West,Special Projects Muesil,Gluten Free,TEC-AC-10004803,55.76,4,0,7.8064
9189,US-2018-130512,21/8/2018,Standard Class,SM-20320,Sean Miller,Facebook,United States,Allentown,Pennsylvania,18103,East,Special Projects Muesil,Gluten Free,TEC-AC-10000290,21.728,4,0.2,3.8024
9196,CA-2017-146843,30/11/2017,Standard Class,PB-19150,Philip Brown,Email,United States,Avondale,Arizona,85323,West,Special Projects Muesil,Gluten Free,TEC-AC-10002550,102.24,4,0.2,-16.614
9208,CA-2020-140781,3/8/2020,Standard Class,AB-10105,Adrian Barton,Email,United States,Bloomington,Illinois,61701,Central,Special Projects Muesil,Gluten Free,TEC-AC-10000682,39.816,3,0.2,7.4655
9253,CA-2020-102309,23/9/2020,Second Class,DO-13645,Doug O'Connell,Email,United States,Pine Bluff,Arkansas,71603,South,Special Projects Muesil,Gluten Free,TEC-AC-10001114,199.95,5,0,63.984
9277,CA-2019-113236,26/5/2019,Second Class,CP-12085,Cathy Prescott,Sales,United States,Delray Beach,Florida,33445,South,Special Projects Muesil,Gluten Free,TEC-AC-10001267,47.92,2,0.2,11.98
9297,US-2018-163433,18/4/2018,Second Class,MP-17965,Michael Paige,Sales,United States,Mcallen,Texas,78501,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003590,41.424,2,0.2,8.2848
9309,CA-2017-128237,25/3/2017,Standard Class,CA-12265,Christina Anderson,Email,United States,San Francisco,California,94110,West,Special Projects Muesil,Gluten Free,TEC-AC-10002558,45.48,4,0,15.918
9318,CA-2020-124940,21/2/2020,Standard Class,DK-13090,Dave Kipp,Email,United States,Carrollton,Texas,75007,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002076,47.904,1,0.2,-2.994
9376,CA-2018-126347,14/12/2018,Second Class,AJ-10945,Ashley Jarboe,Email,United States,Los Angeles,California,90045,West,Special Projects Muesil,Gluten Free,TEC-AC-10003063,50,2,0,10.5
9377,CA-2020-108756,25/12/2020,Standard Class,PO-18865,Patrick O'Donnell,Email,United States,East Orange,New Jersey,7017,East,Special Projects Muesil,Gluten Free,TEC-AC-10003237,31.8,3,0,13.674
9408,CA-2020-162789,22/9/2020,Second Class,LC-17140,Logan Currie,Email,United States,New York City,New York,10035,East,Special Projects Muesil,Gluten Free,TEC-AC-10002842,1071,9,0,171.36
9425,CA-2017-145254,23/7/2017,Standard Class,NC-18535,Nick Crebassa,Sales,United States,San Francisco,California,94122,West,Special Projects Muesil,Gluten Free,TEC-AC-10002167,45,3,0,4.95
9433,CA-2018-119627,17/8/2018,Standard Class,SC-20725,Steven Cartwright,Email,United States,Peoria,Arizona,85345,West,Special Projects Muesil,Gluten Free,TEC-AC-10002217,30.08,2,0.2,-5.264
9436,CA-2018-119627,17/8/2018,Standard Class,SC-20725,Steven Cartwright,Email,United States,Peoria,Arizona,85345,West,Special Projects Muesil,Gluten Free,TEC-AC-10001142,252.8,4,0.2,-31.6
9457,CA-2020-151855,27/5/2020,Standard Class,BW-11110,Bart Watters,Sales,United States,Greensboro,North Carolina,27405,South,Special Projects Muesil,Gluten Free,TEC-AC-10002380,27.192,3,0.2,0.3399
9483,CA-2018-158351,20/6/2018,Second Class,BC-11125,Becky Castell,Facebook,United States,Philadelphia,Pennsylvania,19134,East,Special Projects Muesil,Gluten Free,TEC-AC-10001838,319.984,2,0.2,91.9954
9496,US-2019-123610,12/5/2019,Standard Class,VM-21835,Vivian Mathis,Email,United States,Mission Viejo,California,92691,West,Special Projects Muesil,Gluten Free,TEC-AC-10004518,120,6,0,46.8
9514,CA-2019-125220,14/10/2019,Standard Class,BE-11410,Bobby Elias,Email,United States,Appleton,Wisconsin,54915,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003033,1649.75,5,0,544.4175
9546,CA-2017-166590,29/10/2017,Standard Class,NC-18625,Noah Childs,Sales,United States,Columbus,Indiana,47201,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003433,1.98,2,0,0.891
9553,CA-2018-163923,30/5/2018,Standard Class,BD-11560,Brendan Dodson,Facebook,United States,Springfield,Virginia,22153,South,Special Projects Muesil,Gluten Free,TEC-AC-10000358,151.96,4,0,36.4704
9559,CA-2019-129280,3/5/2019,First Class,SM-20905,Susan MacKendrick,Email,United States,Newark,Ohio,43055,East,Special Projects Muesil,Gluten Free,TEC-AC-10003832,132.52,5,0.2,34.7865
9562,CA-2019-129280,3/5/2019,First Class,SM-20905,Susan MacKendrick,Email,United States,Newark,Ohio,43055,East,Special Projects Muesil,Gluten Free,TEC-AC-10002637,431.976,3,0.2,-75.5958
9606,US-2020-122672,4/11/2020,Standard Class,HG-14965,Henry Goldwyn,Sales,United States,Lancaster,Ohio,43130,East,Special Projects Muesil,Gluten Free,TEC-AC-10002323,70.72,4,0.2,-6.188
9615,CA-2017-128524,11/11/2017,First Class,MZ-17515,Mary Zewe,Sales,United States,Seattle,Washington,98115,West,Special Projects Muesil,Gluten Free,TEC-AC-10002718,102.13,7,0,15.3195
9620,CA-2020-160633,16/11/2020,Standard Class,BS-11380,Bill Stewart,Sales,United States,Bowling Green,Ohio,43402,East,Special Projects Muesil,Gluten Free,TEC-AC-10002335,139.96,5,0.2,-1.7495
9622,CA-2017-115133,26/9/2017,Standard Class,DA-13450,Dianna Arnett,Facebook,United States,Lancaster,Ohio,43130,East,Special Projects Muesil,Gluten Free,TEC-AC-10002370,3.152,2,0.2,0.4728
9634,CA-2017-151330,14/10/2017,First Class,TC-21295,Toby Carlisle,Email,United States,Everett,Massachusetts,2149,East,Special Projects Muesil,Gluten Free,TEC-AC-10000865,177,3,0,30.09
9645,US-2020-107979,8/6/2020,Standard Class,FO-14305,Frank Olsen,Email,United States,Glendale,Arizona,85301,West,Special Projects Muesil,Gluten Free,TEC-AC-10002006,89.544,7,0.2,12.3123
9654,CA-2020-161893,23/1/2020,Standard Class,HP-14815,Harold Pawlan,Facebook,United States,Tucson,Arizona,85705,West,Special Projects Muesil,Gluten Free,TEC-AC-10001874,95.984,2,0.2,11.998
9662,CA-2019-160717,6/6/2019,Standard Class,ME-17320,Maria Etezadi,Facebook,United States,Santa Barbara,California,93101,West,Special Projects Muesil,Gluten Free,TEC-AC-10002134,26.96,2,0,3.7744
9686,CA-2020-118668,2/1/2020,Second Class,FW-14395,Fred Wasserman,Sales,United States,Los Angeles,California,90032,West,Special Projects Muesil,Gluten Free,TEC-AC-10000682,16.59,1,0,5.8065
9714,CA-2017-114251,5/11/2017,Standard Class,MD-17350,Maribeth Dona,Email,United States,Philadelphia,Pennsylvania,19143,East,Special Projects Muesil,Gluten Free,TEC-AC-10001101,51.56,5,0.2,-6.445
9715,CA-2017-114251,5/11/2017,Standard Class,MD-17350,Maribeth Dona,Email,United States,Philadelphia,Pennsylvania,19143,East,Special Projects Muesil,Gluten Free,TEC-AC-10004864,58.416,2,0.2,16.7946
9719,CA-2019-108210,30/5/2019,First Class,AT-10735,Annie Thurman,Email,United States,Houston,Texas,77041,Central,Special Projects Muesil,Gluten Free,TEC-AC-10000109,223.96,5,0.2,11.198
9723,CA-2019-105781,16/2/2019,Standard Class,JF-15565,Jill Fjeld,Email,United States,New York City,New York,10024,East,Special Projects Muesil,Gluten Free,TEC-AC-10003628,89.97,3,0,39.5868
9726,CA-2020-142293,17/9/2020,First Class,SC-20380,Shahid Collister,Email,United States,Boise,Idaho,83704,West,Special Projects Muesil,Gluten Free,TEC-AC-10001109,89.97,3,0,37.7874
9750,CA-2019-158358,4/3/2019,Standard Class,EM-13810,Eleni McCrary,Sales,United States,Dover,New Hampshire,3820,East,Special Projects Muesil,Gluten Free,TEC-AC-10002567,159.98,2,0,57.5928
9762,CA-2017-121762,14/2/2017,Standard Class,ML-17395,Marina Lichtenstein,Sales,United States,Seattle,Washington,98103,West,Special Projects Muesil,Gluten Free,TEC-AC-10000736,239.97,3,0,86.3892
9778,CA-2017-169019,26/7/2017,Standard Class,LF-17185,Luke Foster,Email,United States,San Antonio,Texas,78207,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002076,431.136,9,0.2,-26.946
9790,CA-2020-144491,27/3/2020,Standard Class,CJ-12010,Caroline Jumper,Email,United States,Houston,Texas,77070,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004901,39.992,1,0.2,6.9986
9800,CA-2018-128608,12/1/2018,Standard Class,CS-12490,Cindy Schnelling,Sales,United States,Toledo,Ohio,43615,East,Special Projects Muesil,Gluten Free,TEC-AC-10000487,10.384,2,0.2,2.2066
9831,CA-2017-113257,16/12/2017,Second Class,SC-20305,Sean Christensen,Email,United States,Beaumont,Texas,77705,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004171,319.968,4,0.2,95.9904
9834,CA-2020-130302,14/9/2020,Standard Class,CY-12745,Craig Yedwab,Sales,United States,Springfield,Ohio,45503,East,Special Projects Muesil,Gluten Free,TEC-AC-10002001,895.944,7,0.2,190.3881
9863,CA-2020-113278,14/1/2020,Standard Class,HR-14770,Hallie Redmond,Facebook,United States,Richmond,Indiana,47374,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001445,12.12,4,0,2.5452
9865,CA-2020-113278,14/1/2020,Standard Class,HR-14770,Hallie Redmond,Facebook,United States,Richmond,Indiana,47374,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004469,159.8,4,0,70.312
9883,CA-2017-153927,12/8/2017,First Class,LL-16840,Lauren Leatherbury,Email,United States,Woodstock,Georgia,30188,South,Special Projects Muesil,Gluten Free,TEC-AC-10000023,272.61,13,0,98.1396
9885,CA-2017-112291,3/4/2017,Standard Class,KE-16420,Katrina Edelman,Sales,United States,Los Angeles,California,90008,West,Special Projects Muesil,Gluten Free,TEC-AC-10001284,62.31,3,0,22.4316
9886,CA-2017-112291,3/4/2017,Standard Class,KE-16420,Katrina Edelman,Sales,United States,Los Angeles,California,90008,West,Special Projects Muesil,Gluten Free,TEC-AC-10000736,159.98,2,0,57.5928
9889,CA-2018-127544,8/8/2018,Standard Class,RD-19585,Rob Dowd,Email,United States,Utica,New York,13501,East,Special Projects Muesil,Gluten Free,TEC-AC-10000736,79.99,1,0,28.7964
9892,US-2019-115441,25/7/2019,Second Class,SH-19975,Sally Hughsby,Sales,United States,Milwaukee,Wisconsin,53209,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003116,124.25,7,0,48.4575
9896,CA-2017-115049,26/9/2017,Standard Class,MM-17920,Michael Moore,Email,United States,Chicago,Illinois,60623,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004859,153.824,11,0.2,38.456
